obs,x
"1988-09-23",2090.68
"1988-09-26",2085.17
"1988-09-27",2082.33
"1988-09-28",2085.53
"1988-09-29",2119.31
"1988-09-30",2112.91
"1988-10-03",2105.26
"1988-10-04",2102.06
"1988-10-05",2106.51
"1988-10-06",2107.75
"1988-10-07",2150.25
"1988-10-10",2158.96
"1988-10-11",2156.47
"1988-10-12",2126.24
"1988-10-13",2133.36
"1988-10-14",2133.18
"1988-10-17",2140.47
"1988-10-18",2159.85
"1988-10-19",2137.27
"1988-10-20",2181.19
"1988-10-21",2183.5
"1988-10-24",2170.34
"1988-10-25",2173.36
"1988-10-26",2165.18
"1988-10-27",2140.83
"1988-10-28",2149.89
"1988-10-31",2148.65
"1988-11-01",2150.96
"1988-11-02",2156.83
"1988-11-03",2170.34
"1988-11-04",2145.8
"1988-11-07",2124.64
"1988-11-08",2127.49
"1988-11-09",2118.24
"1988-11-10",2114.69
"1988-11-11",2067.03
"1988-11-14",2065.08
"1988-11-15",2077.17
"1988-11-16",2038.58
"1988-11-17",2052.45
"1988-11-18",2062.41
"1988-11-21",2065.97
"1988-11-22",2077.7
"1988-11-23",2092.28
"1988-11-25",2074.68
"1988-11-28",2081.44
"1988-11-29",2101.53
"1988-11-30",2114.51
"1988-12-01",2101.88
"1988-12-02",2092.28
"1988-12-05",2123.76
"1988-12-06",2149.36
"1988-12-07",2153.63
"1988-12-08",2141.71
"1988-12-09",2143.49
"1988-12-12",2139.58
"1988-12-13",2143.49
"1988-12-14",2134.25
"1988-12-15",2133
"1988-12-16",2150.71
"1988-12-19",2172.68
"1988-12-20",2166.07
"1988-12-21",2164.64
"1988-12-22",2160.36
"1988-12-23",2168.93
"1988-12-27",2162.68
"1988-12-28",2166.43
"1988-12-29",2182.68
"1988-12-30",2168.57
"1989-01-03",2144.64
"1989-01-04",2177.68
"1989-01-05",2190.54
"1989-01-06",2194.29
"1989-01-09",2199.46
"1989-01-10",2193.21
"1989-01-11",2206.43
"1989-01-12",2222.32
"1989-01-13",2226.07
"1989-01-16",2224.64
"1989-01-17",2214.64
"1989-01-18",2238.75
"1989-01-19",2239.11
"1989-01-20",2235.36
"1989-01-23",2218.39
"1989-01-24",2256.43
"1989-01-25",2265.89
"1989-01-26",2291.07
"1989-01-27",2322.86
"1989-01-30",2324.11
"1989-01-31",2342.32
"1989-02-01",2338.21
"1989-02-02",2333.75
"1989-02-03",2331.25
"1989-02-06",2321.07
"1989-02-07",2347.14
"1989-02-08",2343.21
"1989-02-09",2323.04
"1989-02-10",2286.07
"1989-02-13",2282.5
"1989-02-14",2281.25
"1989-02-15",2303.93
"1989-02-16",2311.43
"1989-02-17",2324.82
"1989-02-21",2326.43
"1989-02-22",2283.93
"1989-02-23",2289.46
"1989-02-24",2245.54
"1989-02-27",2250.36
"1989-02-28",2258.39
"1989-03-01",2243.04
"1989-03-02",2265.71
"1989-03-03",2274.29
"1989-03-06",2294.82
"1989-03-07",2290.71
"1989-03-08",2295.54
"1989-03-09",2291.43
"1989-03-10",2282.14
"1989-03-13",2306.25
"1989-03-14",2306.25
"1989-03-15",2320.54
"1989-03-16",2340.71
"1989-03-17",2292.14
"1989-03-20",2262.5
"1989-03-21",2266.25
"1989-03-22",2263.21
"1989-03-23",2243.04
"1989-03-27",2257.86
"1989-03-28",2275.54
"1989-03-29",2281.52
"1989-03-30",2281.34
"1989-03-31",2293.62
"1989-04-03",2304.8
"1989-04-04",2298.2
"1989-04-05",2304.8
"1989-04-06",2291.97
"1989-04-07",2304.8
"1989-04-10",2301.87
"1989-04-11",2311.58
"1989-04-12",2319.65
"1989-04-13",2296
"1989-04-14",2337.06
"1989-04-17",2337.79
"1989-04-18",2379.4
"1989-04-19",2386.91
"1989-04-20",2377.38
"1989-04-21",2409.46
"1989-04-24",2402.68
"1989-04-25",2386.91
"1989-04-26",2389.11
"1989-04-27",2418.99
"1989-04-28",2418.8
"1989-05-01",2414.96
"1989-05-02",2402.86
"1989-05-03",2393.7
"1989-05-04",2384.9
"1989-05-05",2381.96
"1989-05-08",2376.47
"1989-05-09",2371.33
"1989-05-10",2374.45
"1989-05-11",2382.88
"1989-05-12",2439.7
"1989-05-15",2463.89
"1989-05-16",2453.45
"1989-05-17",2462.43
"1989-05-18",2470.12
"1989-05-19",2501.1
"1989-05-22",2502.02
"1989-05-23",2478.01
"1989-05-24",2483.87
"1989-05-25",2482.59
"1989-05-26",2493.77
"1989-05-30",2475.55
"1989-05-31",2480.15
"1989-06-01",2490.63
"1989-06-02",2517.83
"1989-06-05",2480.7
"1989-06-06",2496.32
"1989-06-07",2512.32
"1989-06-08",2516.91
"1989-06-09",2513.42
"1989-06-12",2518.84
"1989-06-13",2503.54
"1989-06-14",2503.36
"1989-06-15",2475
"1989-06-16",2486.38
"1989-06-19",2479.89
"1989-06-20",2472.88
"1989-06-21",2464.91
"1989-06-22",2482.17
"1989-06-23",2531.87
"1989-06-26",2511.38
"1989-06-27",2526.37
"1989-06-28",2504.74
"1989-06-29",2458.27
"1989-06-30",2440.06
"1989-07-03",2452.77
"1989-07-05",2456.56
"1989-07-06",2462.44
"1989-07-07",2487.86
"1989-07-10",2502.66
"1989-07-11",2514.61
"1989-07-12",2532.63
"1989-07-13",2538.32
"1989-07-14",2554.82
"1989-07-17",2553.49
"1989-07-18",2544.76
"1989-07-19",2584.41
"1989-07-20",2575.49
"1989-07-21",2607.36
"1989-07-24",2584.98
"1989-07-25",2583.08
"1989-07-26",2613.05
"1989-07-27",2635.43
"1989-07-28",2635.24
"1989-07-31",2660.66
"1989-08-01",2641.12
"1989-08-02",2657.44
"1989-08-03",2661.61
"1989-08-04",2653.45
"1989-08-07",2694.99
"1989-08-08",2699.17
"1989-08-09",2686.08
"1989-08-10",2712.63
"1989-08-11",2683.99
"1989-08-14",2677.92
"1989-08-15",2687.78
"1989-08-16",2693.29
"1989-08-17",2679.63
"1989-08-18",2687.97
"1989-08-21",2647
"1989-08-22",2650.99
"1989-08-23",2678.11
"1989-08-24",2734.64
"1989-08-25",2732.36
"1989-08-28",2743.36
"1989-08-29",2726.63
"1989-08-30",2728.15
"1989-08-31",2737.27
"1989-09-01",2752.09
"1989-09-05",2744.68
"1989-09-06",2719.79
"1989-09-07",2706.88
"1989-09-08",2709.54
"1989-09-11",2704.41
"1989-09-12",2707.26
"1989-09-13",2679.52
"1989-09-14",2664.89
"1989-09-15",2674.58
"1989-09-18",2687.5
"1989-09-19",2687.31
"1989-09-20",2683.89
"1989-09-21",2680.28
"1989-09-22",2681.61
"1989-09-25",2659.19
"1989-09-26",2663.94
"1989-09-27",2673.06
"1989-09-28",2694.91
"1989-09-29",2692.82
"1989-10-02",2713.72
"1989-10-03",2754.56
"1989-10-04",2771.09
"1989-10-05",2773.56
"1989-10-06",2785.52
"1989-10-09",2791.41
"1989-10-10",2785.33
"1989-10-11",2773.36
"1989-10-12",2759.84
"1989-10-13",2569.26
"1989-10-16",2657.38
"1989-10-17",2638.73
"1989-10-18",2643.65
"1989-10-19",2683.2
"1989-10-20",2689.14
"1989-10-23",2662.91
"1989-10-24",2659.22
"1989-10-25",2653.28
"1989-10-26",2613.73
"1989-10-27",2596.72
"1989-10-30",2603.48
"1989-10-31",2645.08
"1989-11-01",2645.9
"1989-11-02",2631.56
"1989-11-03",2629.51
"1989-11-06",2582.17
"1989-11-07",2597.13
"1989-11-08",2623.36
"1989-11-09",2603.69
"1989-11-10",2625.61
"1989-11-13",2626.43
"1989-11-14",2610.25
"1989-11-15",2632.58
"1989-11-16",2635.66
"1989-11-17",2652.66
"1989-11-20",2632.04
"1989-11-21",2639.29
"1989-11-22",2656.78
"1989-11-24",2675.55
"1989-11-27",2694.97
"1989-11-28",2702.01
"1989-11-29",2688.78
"1989-11-30",2706.27
"1989-12-01",2747.65
"1989-12-04",2753.63
"1989-12-05",2741.68
"1989-12-06",2736.77
"1989-12-07",2720.78
"1989-12-08",2731.44
"1989-12-11",2728.24
"1989-12-12",2752.13
"1989-12-13",2761.09
"1989-12-14",2753.63
"1989-12-15",2739.55
"1989-12-18",2697.53
"1989-12-19",2695.61
"1989-12-20",2687.93
"1989-12-21",2691.13
"1989-12-22",2711.39
"1989-12-26",2709.26
"1989-12-27",2724.4
"1989-12-28",2732.3
"1989-12-29",2753.2
